diggCount,followerCount,followingCount,heartCount,videoCount,downloadSetting,duetSetting,openFavorite,stitchSetting,verified,signatureLength,nicknameLength,nicknameNumSpecialCharacters,uniqueIdNumDigits,uniqueIdLength,fake
-0.2018569248574037,-0.1019009109562148,-0.2154504765147146,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,3,0.4244166959909728,1
-0.212525462836179,-0.1014508428317591,-0.3906072780673196,-0.1043627631005506,-0.2092304662389732,0,0,0,0,0,-0.3986247375640239,-1.6186372269238838,0,2,-1.8447230214674943,0
-0.2153665408848746,-0.1018788668031802,-0.4532612775783037,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,1.1642051371943332,0,0,0.4244166959909728,0
-0.1033468921077342,-0.1015394786970856,0.7060663776066932,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,1.3961086675375178,3,3,1.0727423295505347,0
-0.2085247610941383,-0.1019004517030266,-0.2364875858395705,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,-0.2239089375685892,1
-0.2049879088294356,-0.1019004517030266,-0.2387742281574897,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,3,0.1002538792111917,1
-0.2051038711987701,-0.1016350033602354,-0.306001512304312,-0.1043493320464652,-0.1161848019384337,0,0,0,0,0,-0.3500970548682229,0.9323016068511484,0,0,0.1002538792111917,0
-0.1975663171920267,0.0585162276890689,-0.397467205021077,0.4281559714118355,3.0826609672904586,0,0,0,0,1,1.7365933010512185,-1.1548301662375142,0,0,-2.4930486550270565,0
-0.212525462836179,-0.1009249979312471,-0.4710970876580729,-0.1005501275521682,-0.1675203408628692,0,0,0,0,0,2.173342445313428,0.7003980765079637,0,1,0.4244166959909728,0
-0.2257451729403136,-0.1018921851456386,-0.3380145047551797,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,-0.8722345711281513,1
-0.2257451729403136,-0.1018995331966502,-0.2337436150580676,-0.1043643370522012,-0.1771457544112009,0,0,0,0,0,-0.4471524202598249,0.7003980765079637,0,0,0.1002538792111917,1
-0.2001754705020533,-0.1019004517030266,-0.1500525062222275,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,3,-0.2239089375685892,1
-0.0602668718999622,-0.101467375946535,-0.4180469858823492,-0.1041598545002566,-0.0905170324762159,3,3,0,3,0,-0.3986247375640239,2.0918192585670723,0,0,0.7485795127707539,0
-0.2221503394909437,-0.1018315637247936,-0.3114894538673179,-0.1043632615185733,-0.2092304662389732,0,0,0,0,0,1.5910102529638157,1.1642051371943332,3,3,0.7485795127707539,0
-0.2002914328713878,-0.1019009109562148,-0.1500525062222275,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,3,0.1002538792111917,1
-0.2238317938462941,-0.1018402895353697,-0.3951805627031579,-0.1043567820842782,-0.1675203408628692,0,0,0,0,0,3.289479147316849,2.3237227889102567,0,2,1.721067963110097,0
-0.2035383792127542,-0.1018999924498384,-0.2342009435216514,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,3,0.1002538792111917,1
-0.2013930753800657,-0.1018999924498384,-0.1505098346858114,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,-0.2239089375685892,1
-0.1758813541264726,-0.0968950512046156,-0.462865175313564,-0.0917255052976213,0.0731149978454225,0,0,0,0,0,3.2409514646210487,1.3961086675375178,0,0,1.0727423295505347,0
-0.2257451729403136,-0.1018706002457923,-0.4770423576846626,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,1.3961086675375178,0,0,0.7485795127707539,0
5.810096150921135,-0.1014852868208756,0.4252667009662246,-0.1036849145896782,-0.1771457544112009,3,1,0,1,0,0.7175119644393984,-2.314347817953438,1,0,-1.5205602046877134,0
-0.223136019630287,-0.0334262605925967,-0.4299375259355286,0.0792633555216045,0.4870077804236844,0,0,1,0,1,3.0468407338378447,0.4684945461647789,1,0,-0.2239089375685892,0
-0.1957109192826745,-0.1018990739434619,-0.2264263596407264,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,-0.2239089375685892,1
-0.2074810997701276,-0.1019004517030266,-0.2213957465413043,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,3,-0.2239089375685892,1
-0.2056257018607754,-0.1019009109562148,-0.2309996442765646,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,3,0.4244166959909728,1
-0.1710689157990903,-0.0990526226828737,-0.4688104453401537,-0.0849916154856647,0.0281964012865413,0,0,0,0,0,1.6395379356596165,-1.6186372269238838,0,0,1.396905146330316,0
-0.2256871917556463,-0.1000340467461001,-0.4710970876580729,-0.1039000213152646,-0.1546864561317603,0,0,0,0,0,2.561563906879835,0.2365910158215942,1,0,-1.5205602046877134,0
-0.220410903950926,-0.1018931036520151,-0.4688104453401537,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,1.3961086675375178,3,3,1.0727423295505347,0
-0.1995376774707135,-0.101874274271298,3.180213365595188,-0.1043643370522012,-0.2124389374217504,0,0,1,0,0,-0.4471524202598249,0.9323016068511484,3,3,0.7485795127707539,1
0.5570008200676552,1.0921573784160667,-0.18023618481876,5.003108769250654,15.399981837972224,0,0,0,0,1,2.80420232035884,0.0046874854784094,0,1,-0.5480717543483703,0
-0.2193672426269153,0.3573522772638934,-0.4441147083066272,0.9895320601374704,3.406716556750958,0,0,0,0,1,1.29984415678901,0.4684945461647789,0,0,-0.5480717543483703,0
-0.2055677206761082,-0.1019004517030266,-0.2282556734950617,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,3,-0.2239089375685892,1
-0.1809836983771912,-0.1018356970034875,-0.3370998478280121,-0.1043642321220912,-0.2092304662389732,0,0,0,0,0,-0.4471524202598249,1.6280121978807027,3,3,1.0727423295505347,0
-0.217047995240225,0.7706801466619909,-0.4404560805979566,0.1579609380532355,-0.1097678595728792,0,0,0,0,1,-0.4471524202598249,-0.9229266358943296,0,0,0.1002538792111917,0
-0.1423102482041308,-0.1018701409926041,4.090754336590584,-0.1043643370522012,-0.2124389374217504,0,0,1,0,0,-0.4471524202598249,-0.45911957520796,0,3,1.396905146330316,1
-0.2257451729403136,-0.1019004517030266,-0.2337436150580676,-0.1043643370522012,-0.1771457544112009,0,0,0,0,0,-0.4471524202598249,0.7003980765079637,0,0,0.1002538792111917,1
-0.2241216997696304,-0.1018894296265093,-0.4674384599494023,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,1.6280121978807027,3,3,1.396905146330316,0
-0.1886372147532691,-0.1018995331966502,-0.2131638341967954,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,-0.2239089375685892,1
-0.1634733806076796,0.5869788713739476,-0.4770423576846626,0.2078027403232686,-0.0873085612934386,0,0,0,0,1,0.0381244066981847,-1.1548301662375142,0,0,-0.8722345711281513,0
-0.2257451729403136,-0.1018999924498384,-0.3567649717621166,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,-0.5480717543483703,1
0.0713504172947109,-0.1018255934333467,-0.4075284312199212,-0.104363759936596,-0.2092304662389732,0,0,0,0,0,-0.4471524202598249,0.9323016068511484,2,0,-0.2239089375685892,0
-0.0308124300889957,-0.1017470611381611,-0.0645320835320522,-0.1043610055212074,-0.1899796391423098,0,0,0,0,0,-0.4471524202598249,1.6280121978807027,0,0,-1.5205602046877134,0
-0.2099742907108197,-0.1018995331966502,-0.2154504765147146,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,-0.2239089375685892,1
-0.2037703039514232,-0.1019009109562148,-0.2259690311771425,-0.1043643370522012,-0.2124389374217504,0,0,0,0,0,-0.4471524202598249,-0.45911957520796,0,0,0.1002538792111917,1
